# Option 7. Preprocessing description: encoding only, imputing, no cutoff, drop high corr
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y 
40,9.0,1.0,2.0,0,1,0,0,6,5,1,-1,0,0,94.465,-41.8,4.959,0
41,7.0,1.0,3.0,0,1,0,1,5,3,2,-1,0,0,92.893,-46.2,1.281,0
42,6.0,1.0,6.0,0,1,0,0,6,5,3,-1,0,0,94.465,-41.8,4.967,0
59,5.0,1.0,0.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.964,0
32,0.0,1.0,6.0,0,1,1,1,5,1,1,-1,1,-1,92.893,-46.2,1.244,0
47,1.0,0.0,2.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
24,7.0,1.0,3.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.859,0
30,4.0,1.0,6.0,0,0,0,1,5,5,4,-1,0,0,92.893,-46.2,1.25,0
46,7.0,0.0,3.0,0,0,0,1,7,2,5,-1,0,0,93.918,-42.7,4.961,0
51,9.0,1.0,5.0,0,1,0,1,8,1,2,-1,1,-1,92.201,-31.4,0.821,0
53,0.0,1.0,6.0,0,1,1,0,12,1,1,6,2,1,92.713,-33.0,0.706,1
36,0.0,0.0,6.0,0,1,0,1,8,1,2,-1,2,-1,92.201,-31.4,0.884,1
46,0.0,2.0,3.0,0,1,0,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
30,9.0,2.0,6.0,0,0,0,0,10,3,1,-1,0,0,93.798,-40.4,4.936,1
35,10.0,1.0,0.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
36,1.0,2.0,0.0,0,1,0,0,6,5,8,-1,0,0,94.465,-41.8,4.947,0
50,9.0,1.0,3.0,0,0,0,1,12,1,3,-1,0,0,92.713,-33.0,0.717,1
70,5.0,0.0,6.0,0,1,0,1,9,5,1,-1,0,0,92.379,-29.8,0.741,1
63,5.0,1.0,3.0,0,0,0,1,4,4,1,-1,1,-1,93.075,-47.1,1.365,0
35,0.0,2.0,6.0,0,0,0,1,11,5,2,-1,0,0,93.2,-42.0,4.021,0
33,0.0,1.0,6.0,0,0,0,0,6,1,4,-1,0,0,94.465,-41.8,4.96,0
42,9.0,1.0,5.0,0,0,0,1,11,5,6,-1,0,0,93.2,-42.0,4.021,0
44,0.0,1.0,1.0,0,0,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
37,0.0,1.0,6.0,0,1,0,1,9,3,2,-1,0,0,92.379,-29.8,0.813,1
34,6.0,2.0,6.0,0,0,0,1,7,4,3,-1,0,0,94.215,-40.3,0.81,1
31,7.0,1.0,3.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.859,0
31,0.0,2.0,3.0,0,0,0,1,7,3,2,-1,0,0,93.918,-42.7,4.962,0
55,5.0,1.0,5.0,0,0,1,0,6,2,4,-1,0,0,94.465,-41.8,4.961,0
34,0.0,2.0,6.0,0,0,1,1,3,2,1,11,1,1,93.369,-34.8,0.652,1
39,9.0,0.0,5.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.855,0
59,0.0,0.0,3.0,0,0,1,1,7,1,3,-1,0,0,93.918,-42.7,4.962,1
27,8.0,2.0,2.0,0,1,1,1,5,1,1,-1,0,0,93.876,-40.0,0.701,1
46,9.0,0.0,5.0,0,0,0,1,8,3,2,-1,0,0,93.444,-36.1,4.964,0
36,0.0,2.0,6.0,0,1,0,1,8,3,1,-1,2,-1,92.201,-31.4,0.879,0
39,6.0,2.0,2.0,0,1,1,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
44,4.0,1.0,2.0,0,1,0,1,8,3,4,-1,0,0,93.444,-36.1,4.965,0
36,7.0,2.0,1.0,0,1,0,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
59,5.0,0.0,6.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
34,0.0,1.0,6.0,0,1,0,1,5,1,1,-1,1,-1,92.893,-46.2,1.299,0
53,5.0,0.0,5.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.963,0
43,0.0,2.0,6.0,0,1,0,1,8,2,2,-1,0,0,93.444,-36.1,4.968,1
56,9.0,1.0,6.0,0,0,0,1,11,4,3,-1,0,0,93.2,-42.0,4.076,0
37,7.0,1.0,3.0,0,1,1,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
52,6.0,1.0,6.0,0,1,0,0,5,1,4,-1,0,0,93.994,-36.4,4.858,0
51,1.0,1.0,0.0,0,1,0,1,7,1,6,-1,0,0,93.918,-42.7,4.962,0
41,9.0,1.0,5.0,0,1,1,1,5,3,2,-1,0,0,92.893,-46.2,1.27,0
38,8.0,0.0,3.0,0,0,0,1,5,2,3,-1,0,0,92.893,-46.2,1.291,0
39,8.0,2.0,3.0,0,1,0,0,6,2,1,-1,0,0,94.465,-41.8,4.961,0
54,4.0,1.0,3.0,0,0,0,1,8,1,4,-1,0,0,93.444,-36.1,4.963,0
48,9.0,1.0,3.0,0,0,1,1,10,4,3,-1,0,0,92.431,-26.9,0.722,1
30,0.0,2.0,6.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
41,9.0,1.0,2.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
53,1.0,1.0,0.0,0,1,0,1,8,5,1,-1,0,0,93.444,-36.1,4.966,0
47,4.0,1.0,6.0,0,1,0,1,9,1,1,3,2,1,92.379,-29.8,0.771,1
49,1.0,1.0,0.0,0,1,1,0,6,2,3,-1,0,0,94.465,-41.8,4.864,0
30,1.0,2.0,3.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
37,1.0,1.0,1.0,0,1,0,1,7,1,5,-1,0,0,93.918,-42.7,4.962,0
32,9.0,2.0,5.0,0,0,1,1,7,2,1,-1,0,0,93.918,-42.7,4.961,0
36,1.0,1.0,2.0,0,1,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.327,0
39,0.0,2.0,6.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.859,0
30,6.0,1.0,2.0,0,0,0,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
69,5.0,1.0,6.0,0,1,0,1,10,4,1,-1,0,0,92.431,-26.9,0.754,0
52,9.0,1.0,3.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.865,0
36,1.0,1.0,2.0,0,1,1,1,4,4,1,-1,1,-1,93.075,-47.1,1.41,0
30,0.0,2.0,6.0,0,0,1,1,6,5,1,3,1,1,92.963,-40.8,1.268,1
32,2.0,1.0,3.0,0,1,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
43,10.0,1.0,0.0,0,0,0,0,5,3,4,-1,0,0,93.994,-36.4,4.856,0
49,9.0,1.0,6.0,0,1,1,0,6,4,3,-1,0,0,94.465,-41.8,4.866,0
50,6.0,1.0,2.0,0,0,0,1,7,5,3,-1,0,0,93.918,-42.7,4.957,0
52,7.0,0.0,3.0,0,1,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
32,9.0,2.0,5.0,0,1,1,1,5,5,2,-1,1,-1,92.893,-46.2,1.25,0
44,7.0,2.0,3.0,0,0,0,0,6,1,1,-1,0,0,94.055,-39.8,0.72,0
26,0.0,2.0,3.0,0,0,1,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
24,0.0,2.0,3.0,0,0,1,1,7,2,5,-1,0,0,93.918,-42.7,4.961,0
22,0.0,1.0,3.0,0,0,1,1,4,5,2,-1,1,-1,93.075,-47.1,1.405,0
50,9.0,1.0,5.0,0,0,0,0,5,3,4,-1,0,0,93.994,-36.4,4.857,0
51,1.0,1.0,0.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
23,8.0,2.0,3.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.961,0
38,7.0,1.0,3.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.859,0
56,5.0,1.0,5.0,0,1,0,1,7,3,2,-1,0,0,93.918,-42.7,4.963,0
38,2.0,1.0,6.0,0,1,0,0,7,3,4,-1,0,0,93.918,-42.7,4.963,0
32,0.0,1.0,3.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.855,0
36,0.0,2.0,6.0,0,0,0,0,7,4,13,-1,0,0,93.918,-42.7,4.968,0
38,4.0,1.0,6.0,0,0,0,1,7,2,5,-1,0,0,92.469,-33.6,0.908,1
31,6.0,1.0,6.0,0,0,0,1,7,4,5,-1,0,0,93.918,-42.7,4.968,0
28,1.0,1.0,2.0,0,1,0,0,5,5,3,-1,0,0,93.994,-36.4,4.859,0
43,0.0,1.0,6.0,0,1,1,1,8,4,7,-1,0,0,93.444,-36.1,4.968,0
44,1.0,1.0,2.0,0,1,0,0,5,3,2,-1,0,0,93.994,-36.4,4.859,0
55,9.0,1.0,5.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
41,1.0,2.0,2.0,0,0,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
52,5.0,1.0,3.0,0,1,0,1,8,5,3,-1,0,0,93.444,-36.1,4.966,0
53,9.0,0.0,5.0,0,1,0,1,5,1,6,-1,0,0,92.893,-46.2,1.244,0
56,1.0,1.0,0.0,0,0,0,1,8,4,2,-1,0,0,93.444,-36.1,4.968,0
38,1.0,1.0,3.0,0,0,0,1,5,3,1,6,1,1,92.893,-46.2,1.334,0
33,1.0,1.0,2.0,0,1,0,1,5,2,2,-1,0,0,92.893,-46.2,1.291,0
33,1.0,2.0,2.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
31,9.0,2.0,5.0,0,0,0,1,8,1,10,-1,0,0,93.444,-36.1,4.965,0
50,6.0,1.0,0.0,0,0,0,1,8,1,1,-1,0,0,93.444,-36.1,4.97,0
37,7.0,1.0,3.0,0,0,1,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
34,7.0,1.0,5.0,0,1,1,1,5,1,3,-1,0,0,92.893,-46.2,1.354,0
41,1.0,1.0,2.0,0,1,0,0,6,1,2,-1,0,0,94.465,-41.8,4.961,0
50,1.0,1.0,2.0,0,1,1,0,5,1,8,-1,0,0,92.893,-46.2,1.299,0
53,6.0,1.0,6.0,0,0,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
56,1.0,1.0,0.0,0,1,0,1,10,2,1,-1,0,0,92.431,-26.9,0.744,0
62,1.0,1.0,0.0,0,0,0,1,11,1,1,-1,1,-1,92.649,-30.1,0.719,0
54,9.0,1.0,5.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.963,0
25,1.0,2.0,1.0,0,0,1,1,7,5,3,-1,0,0,93.918,-42.7,4.957,1
49,1.0,1.0,1.0,0,1,0,1,8,2,4,-1,0,0,93.444,-36.1,4.963,0
39,7.0,2.0,3.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
50,7.0,0.0,0.0,0,0,0,0,6,2,4,-1,0,0,94.465,-41.8,4.864,0
43,9.0,2.0,6.0,0,1,0,0,5,4,2,-1,0,0,93.994,-36.4,4.855,1
36,1.0,1.0,1.0,0,0,0,0,6,1,5,-1,0,0,94.465,-41.8,4.865,0
51,0.0,1.0,2.0,0,0,1,1,11,2,5,-1,0,0,93.2,-42.0,4.153,0
55,0.0,1.0,5.0,0,1,0,1,12,4,1,9,2,1,92.713,-33.0,0.714,1
49,1.0,1.0,0.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
18,8.0,2.0,3.0,0,1,1,1,3,2,1,-1,0,0,92.843,-50.0,1.687,0
30,1.0,1.0,3.0,0,0,0,0,5,1,4,-1,0,0,93.994,-36.4,4.857,0
38,3.0,2.0,3.0,0,1,0,1,3,5,1,10,1,1,93.369,-34.8,0.649,1
45,7.0,1.0,5.0,0,1,0,1,8,4,11,-1,0,0,93.444,-36.1,4.962,0
25,7.0,1.0,3.0,0,0,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
37,7.0,1.0,3.0,0,1,0,0,5,3,2,-1,0,0,93.994,-36.4,4.856,0
60,4.0,1.0,6.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.96,0
29,9.0,1.0,5.0,0,1,0,1,7,5,1,-1,0,0,93.918,-42.7,4.963,0
43,1.0,1.0,1.0,0,1,0,1,6,1,4,-1,1,-1,92.963,-40.8,1.281,1
49,0.0,1.0,1.0,0,1,0,1,4,4,3,-1,0,0,93.075,-47.1,1.483,0
54,5.0,1.0,0.0,0,1,0,0,5,3,2,-1,0,0,93.994,-36.4,4.856,0
26,7.0,1.0,3.0,0,1,0,1,5,5,9,-1,1,-1,92.893,-46.2,1.25,0
30,9.0,1.0,5.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
45,1.0,1.0,3.0,0,0,0,1,8,4,3,-1,0,0,93.444,-36.1,4.968,0
48,0.0,0.0,0.0,0,1,0,1,5,1,1,-1,0,0,92.893,-46.2,1.299,0
36,9.0,1.0,3.0,0,1,0,1,8,3,3,-1,0,0,93.444,-36.1,4.964,0
37,5.0,0.0,2.0,0,1,0,1,11,2,1,-1,1,-1,93.2,-42.0,4.153,0
44,1.0,1.0,2.0,0,1,0,0,6,3,5,-1,0,0,94.465,-41.8,4.958,0
36,0.0,1.0,6.0,0,1,0,0,6,5,3,-1,0,0,94.465,-41.8,4.959,0
59,5.0,1.0,0.0,0,1,0,1,8,5,1,-1,0,0,93.444,-36.1,4.964,0
45,2.0,0.0,5.0,0,1,0,1,7,2,3,-1,0,0,93.918,-42.7,4.961,0
60,4.0,1.0,6.0,0,1,0,1,5,4,3,3,5,1,93.876,-40.0,0.683,1
40,0.0,1.0,3.0,0,0,0,0,6,4,2,-1,0,0,94.465,-41.8,4.866,0
33,0.0,2.0,6.0,0,0,0,1,7,1,4,-1,0,0,93.918,-42.7,4.96,0
29,3.0,2.0,3.0,0,1,0,1,11,3,1,-1,0,0,93.2,-42.0,4.12,1
48,9.0,1.0,5.0,0,1,1,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
31,9.0,1.0,3.0,0,0,0,1,7,1,3,-1,0,0,93.918,-42.7,4.962,0
39,0.0,2.0,3.0,0,1,0,1,5,3,3,-1,0,0,92.893,-46.2,1.27,0
41,1.0,1.0,1.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
38,0.0,1.0,1.0,0,1,0,1,7,4,3,-1,0,0,93.918,-42.7,4.968,0
33,1.0,1.0,2.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
58,5.0,1.0,5.0,0,0,0,1,11,3,1,-1,0,0,93.2,-42.0,4.12,0
31,8.0,2.0,3.0,0,0,1,1,5,1,2,-1,0,0,92.893,-46.2,1.354,0
37,10.0,2.0,5.0,0,0,0,1,10,5,4,6,1,1,94.601,-49.5,1.029,0
44,10.0,1.0,3.0,0,1,0,0,8,4,1,-1,0,0,92.201,-31.4,0.873,0
56,1.0,1.0,0.0,0,0,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
33,0.0,1.0,6.0,0,1,0,1,11,5,3,-1,0,0,93.2,-42.0,4.021,0
36,0.0,1.0,6.0,0,0,0,1,7,4,3,-1,0,0,93.918,-42.7,4.958,0
42,1.0,1.0,0.0,0,0,0,1,5,1,1,-1,0,0,92.893,-46.2,1.299,0
33,7.0,1.0,6.0,0,0,1,1,8,4,8,-1,0,0,93.444,-36.1,4.962,0
44,9.0,0.0,5.0,0,0,0,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
30,0.0,1.0,6.0,0,0,0,1,7,3,6,-1,0,0,93.918,-42.7,4.962,0
31,1.0,2.0,2.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
55,2.0,0.0,3.0,0,0,0,1,8,3,1,-1,0,0,93.444,-36.1,4.965,0
53,4.0,1.0,6.0,0,1,0,1,11,4,2,-1,1,-1,93.2,-42.0,4.076,1
59,1.0,1.0,0.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.859,0
31,0.0,0.0,3.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
31,0.0,2.0,3.0,0,1,0,1,7,2,4,-1,0,0,93.918,-42.7,4.962,0
40,4.0,1.0,6.0,0,1,0,1,5,2,1,-1,0,0,92.893,-46.2,1.344,0
35,1.0,1.0,2.0,0,1,0,1,5,3,2,-1,1,-1,92.893,-46.2,1.334,0
19,8.0,2.0,3.0,0,1,1,1,4,5,4,-1,0,0,93.075,-47.1,1.405,0
31,4.0,1.0,3.0,0,1,0,1,5,2,1,-1,1,-1,92.893,-46.2,1.266,0
50,5.0,0.0,0.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
28,0.0,2.0,6.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.365,0
52,2.0,0.0,3.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.961,1
51,9.0,1.0,5.0,0,1,0,1,7,3,3,-1,0,0,93.918,-42.7,4.963,0
32,9.0,0.0,5.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
31,7.0,2.0,3.0,0,1,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
35,1.0,1.0,2.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
34,0.0,0.0,6.0,0,0,0,1,11,5,2,-1,0,0,93.2,-42.0,4.021,1
37,7.0,1.0,3.0,0,1,0,0,6,2,1,-1,0,0,94.465,-41.8,4.864,0
41,1.0,1.0,0.0,0,1,1,1,8,1,2,-1,0,0,93.444,-36.1,4.97,0
34,1.0,2.0,2.0,0,0,0,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
32,0.0,2.0,3.0,0,1,0,0,5,2,4,-1,0,0,93.994,-36.4,4.857,0
62,1.0,1.0,2.0,0,0,0,1,3,1,2,-1,2,-1,93.369,-34.8,0.635,0
30,1.0,2.0,2.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
33,7.0,1.0,5.0,0,0,1,1,7,4,7,-1,0,0,93.918,-42.7,4.968,0
42,0.0,1.0,3.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
37,9.0,1.0,5.0,0,1,0,0,5,1,6,-1,0,0,93.994,-36.4,4.857,0
40,0.0,1.0,6.0,0,1,0,1,4,5,3,-1,0,0,93.075,-47.1,1.405,0
38,1.0,2.0,0.0,0,0,1,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
47,7.0,0.0,3.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
55,5.0,1.0,5.0,0,1,1,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
36,1.0,1.0,2.0,0,0,0,0,5,4,1,-1,0,0,92.893,-46.2,1.327,0
30,0.0,1.0,6.0,0,0,1,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
34,7.0,2.0,3.0,0,1,0,0,7,2,1,-1,0,0,93.918,-42.7,4.962,0
31,9.0,2.0,6.0,0,1,0,0,5,1,2,-1,0,0,92.893,-46.2,1.299,0
32,0.0,2.0,3.0,0,1,0,0,5,5,4,-1,0,0,93.994,-36.4,4.864,1
56,1.0,1.0,2.0,0,0,0,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
52,5.0,1.0,6.0,0,0,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
48,1.0,1.0,1.0,0,0,0,1,8,5,4,-1,0,0,93.444,-36.1,4.963,0
31,7.0,1.0,3.0,0,1,0,0,6,3,3,-1,0,0,94.465,-41.8,4.959,0
57,6.0,1.0,2.0,0,0,0,1,8,3,1,-1,0,0,93.444,-36.1,4.965,0
55,9.0,1.0,6.0,0,0,1,1,8,3,1,-1,0,0,93.444,-36.1,4.967,0
41,8.0,1.0,3.0,0,1,1,1,7,3,5,-1,0,0,93.918,-42.7,4.963,0
22,8.0,2.0,1.0,0,1,0,1,10,2,1,-1,0,0,92.431,-26.9,0.728,0
39,4.0,1.0,6.0,0,1,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
38,4.0,0.0,6.0,0,0,0,0,8,5,1,-1,0,0,93.444,-36.1,4.963,0
38,0.0,1.0,6.0,0,0,0,1,11,4,1,7,4,-1,92.649,-30.1,0.714,1
44,4.0,1.0,6.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
36,10.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
34,0.0,2.0,3.0,0,0,1,1,6,4,1,-1,0,0,92.963,-40.8,1.26,0
35,1.0,1.0,1.0,0,0,0,1,11,2,2,-1,1,-1,93.2,-42.0,4.153,0
30,9.0,2.0,5.0,0,1,0,1,8,4,12,-1,0,0,93.444,-36.1,4.962,0
33,6.0,2.0,6.0,0,1,0,0,6,1,2,-1,0,0,94.465,-41.8,4.865,0
31,9.0,1.0,5.0,0,1,0,1,6,2,3,11,2,-1,92.963,-40.8,1.252,0
37,3.0,1.0,6.0,0,1,0,0,5,4,11,-1,0,0,93.994,-36.4,4.86,0
42,0.0,0.0,6.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.857,0
54,9.0,0.0,6.0,0,1,0,1,12,1,1,-1,0,0,92.713,-33.0,0.717,0
43,0.0,1.0,6.0,0,1,0,0,5,5,2,-1,0,0,93.994,-36.4,4.864,0
41,0.0,1.0,6.0,0,1,1,1,4,4,3,-1,0,0,93.075,-47.1,1.435,0
48,1.0,1.0,2.0,0,0,0,0,6,4,4,-1,0,0,94.465,-41.8,4.958,0
48,2.0,1.0,6.0,0,1,0,1,5,5,2,-1,0,0,92.893,-46.2,1.259,1
31,0.0,2.0,6.0,0,1,1,1,9,2,1,-1,0,0,94.199,-37.5,0.877,1
60,5.0,1.0,3.0,0,0,0,1,12,4,1,-1,0,0,92.713,-33.0,0.72,1
57,7.0,0.0,3.0,0,0,1,0,5,4,2,-1,0,0,93.994,-36.4,4.855,0
31,7.0,1.0,3.0,0,1,0,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
39,1.0,0.0,2.0,0,1,0,0,6,3,2,-1,0,0,94.465,-41.8,4.962,0
54,4.0,0.0,6.0,0,1,0,0,6,2,1,-1,0,0,94.465,-41.8,4.961,0
46,1.0,1.0,0.0,0,0,0,1,7,5,1,-1,0,0,93.918,-42.7,4.957,0
34,1.0,2.0,6.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
36,9.0,1.0,5.0,0,0,0,1,4,5,2,-1,0,0,93.075,-47.1,1.405,0
30,6.0,1.0,6.0,0,1,0,0,7,4,10,-1,0,0,93.918,-42.7,4.963,0
39,1.0,1.0,5.0,0,1,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
78,5.0,0.0,1.0,0,0,0,1,10,5,2,-1,2,-1,92.431,-26.9,0.72,0
47,8.0,2.0,3.0,0,1,0,0,11,1,1,-1,0,0,93.2,-42.0,4.406,1
43,4.0,1.0,6.0,0,1,0,0,5,3,4,-1,0,0,93.994,-36.4,4.859,0
46,1.0,1.0,2.0,0,1,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
24,9.0,2.0,5.0,0,0,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
41,0.0,1.0,1.0,0,0,0,0,5,4,3,-1,0,0,93.994,-36.4,4.86,0
27,0.0,2.0,3.0,0,1,0,0,7,4,23,-1,0,0,93.918,-42.7,4.968,0
52,2.0,1.0,2.0,0,0,0,0,6,1,3,-1,0,0,94.465,-41.8,4.961,0
39,9.0,1.0,5.0,0,1,0,0,6,1,4,-1,0,0,94.465,-41.8,4.865,0
35,1.0,1.0,1.0,0,1,0,1,5,2,2,-1,0,0,92.893,-46.2,1.344,0
40,9.0,1.0,2.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,1
42,1.0,1.0,2.0,0,0,0,1,7,5,2,-1,0,0,93.918,-42.7,4.963,0
30,1.0,1.0,2.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
26,6.0,2.0,6.0,0,0,0,1,5,3,1,3,1,1,92.893,-46.2,1.27,1
39,1.0,1.0,1.0,0,0,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
41,1.0,1.0,2.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
38,9.0,2.0,5.0,0,1,0,0,6,5,5,-1,0,0,94.465,-41.8,4.967,0
43,0.0,1.0,3.0,0,0,0,0,5,2,6,-1,0,0,93.994,-36.4,4.857,0
33,0.0,2.0,6.0,0,0,0,1,11,4,6,-1,0,0,93.2,-42.0,4.076,0
39,1.0,0.0,3.0,0,1,1,0,5,2,3,-1,0,0,93.994,-36.4,4.856,0
30,7.0,1.0,3.0,0,0,0,0,5,3,10,-1,0,0,93.994,-36.4,4.857,0
38,7.0,1.0,3.0,0,0,0,0,5,1,4,-1,0,0,93.994,-36.4,4.857,0
43,0.0,1.0,3.0,0,1,0,1,3,4,1,-1,0,0,93.369,-34.8,0.643,1
31,3.0,0.0,3.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
58,5.0,1.0,5.0,0,1,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
36,9.0,1.0,5.0,0,0,1,0,5,5,1,-1,0,0,93.994,-36.4,4.855,0
34,2.0,1.0,0.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.856,0
29,0.0,2.0,6.0,0,1,0,1,4,1,4,-1,0,0,93.749,-34.6,0.643,0
53,9.0,1.0,5.0,0,1,1,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
28,1.0,1.0,2.0,0,1,1,0,7,2,4,-1,0,0,93.918,-42.7,4.961,0
26,9.0,2.0,5.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
48,9.0,1.0,5.0,0,1,1,1,11,5,3,-1,0,0,93.2,-42.0,4.021,0
36,10.0,1.0,1.0,0,1,0,1,11,4,2,-1,1,-1,93.2,-42.0,4.076,0
49,1.0,1.0,0.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
25,9.0,2.0,3.0,0,0,1,1,7,5,2,-1,0,0,93.918,-42.7,4.962,0
38,9.0,2.0,5.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.856,0
40,0.0,1.0,5.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
23,1.0,1.0,0.0,0,0,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.266,0
44,4.0,1.0,3.0,0,1,0,0,5,5,3,-1,0,0,93.994,-36.4,4.859,0
45,0.0,1.0,3.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.963,0
33,1.0,1.0,2.0,0,0,1,0,7,1,1,-1,0,0,94.215,-40.3,0.827,0
58,1.0,1.0,0.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
44,0.0,1.0,3.0,0,1,0,1,5,3,3,-1,2,-1,92.893,-46.2,1.281,0
35,1.0,0.0,2.0,0,0,0,0,6,1,4,-1,0,0,94.465,-41.8,4.961,0
20,8.0,2.0,3.0,0,1,0,1,4,2,1,-1,0,0,93.749,-34.6,0.646,0
35,9.0,1.0,6.0,0,0,0,1,7,5,1,-1,0,0,93.918,-42.7,4.957,0
36,9.0,0.0,6.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.856,0
39,6.0,1.0,0.0,0,1,0,0,6,1,3,-1,0,0,94.465,-41.8,4.961,0
